filename,nrow,ncol,nnz,sparsity,N(B),cusparse,SEQREDUCE_ROWBALANCE,PARREDUCE_ROWBALANCE,SEQREDUCE_NNZBALANCE,PARREDUCE_NNZBALANCE,ROWCACHING_ROWBALANCE,ROWCACHING_NNZBALANCE,THE_BEST_ALG_INDEX,THE_BEST_ALG_NAME
ecl32.mtx,51993,51993,380415,0.000140724,16,0.0572416,0.0126976,0.0699392,0.0495616,0.220467,0.0699392,0.0126976,1,SEQREDUCE_ROWBALANCE
oscil_dcop_52.mtx,430,430,1544,0.00835046,16,0.0165888,0.0043008,0.0041984,0.0079872,0.006144,0.0041984,0.0041984,2,PARREDUCE_ROWBALANCE
mcfe.mtx,765,765,24382,0.0416626,16,0.0164864,0.0077824,0.00512,0.0238592,0.0075776,0.00512,0.0077824,2,PARREDUCE_ROWBALANCE
circuit_1.mtx,2624,2624,35823,0.00520277,16,0.01792,0.120934,0.0217088,0.0191488,0.0154624,0.0217088,0.121037,4,PARREDUCE_NNZBALANCE
n4c5-b8.mtx,1895,3635,17055,0.00247593,16,0.0169984,0.0044032,0.0060416,0.0075776,0.010752,0.0060416,0.0044032,1,SEQREDUCE_ROWBALANCE
rajat14.mtx,180,180,1503,0.0463889,16,0.0150528,0.0111616,0.004608,0.0096256,0.0054272,0.0047104,0.0111616,2,PARREDUCE_ROWBALANCE
Roget.mtx,1022,1022,5075,0.00485886,16,0.0176128,0.0052224,0.0049152,0.0094208,0.0068608,0.0048128,0.0052224,5,ROWCACHING_ROWBALANCE
gas11.mtx,459,862,2166,0.00547442,16,0.0164864,0.0045056,0.0044032,0.0084992,0.0059392,0.0044032,0.0043008,6,ROWCACHING_NNZBALANCE
xingo3012.mtx,20944,20944,74386,0.000169579,16,0.0267264,0.0072704,0.0304128,0.0180224,0.084992,0.0304128,0.0072704,1,SEQREDUCE_ROWBALANCE
thermomech_dM.mtx,204316,204316,813716,1.94925e-05,16,0.171213,0.0444416,0.267059,0.122368,0.790733,0.266752,0.044544,1,SEQREDUCE_ROWBALANCE
rbsb480.mtx,480,480,17088,0.0741667,16,0.0162816,0.0057344,0.00512,0.015872,0.0067584,0.0052224,0.0057344,2,PARREDUCE_ROWBALANCE
stufe-10.mtx,24010,24010,46414,8.05127e-05,16,0.0254976,0.0053248,0.03072,0.0152576,0.0898048,0.03072,0.0052224,6,ROWCACHING_NNZBALANCE
ted_AB.mtx,10605,10605,0,0,16,0.0059392,0.0034816,0.013824,0.0031744,0.0380928,0.0139264,0.0034816,3,SEQREDUCE_NNZBALANCE
ss1.mtx,205282,205282,845089,2.0054e-05,16,0.177562,0.066048,0.308634,0.18176,0.83753,0.308941,0.066048,1,SEQREDUCE_ROWBALANCE
fpga_dcop_15.mtx,1220,1220,5892,0.00395861,16,0.0197632,0.0059392,0.0055296,0.0098304,0.0075776,0.0055296,0.0060416,2,PARREDUCE_ROWBALANCE
semeion_10NN.mtx,1593,1593,11113,0.00437925,16,0.0177152,0.0058368,0.0055296,0.0089088,0.009216,0.005632,0.0058368,2,PARREDUCE_ROWBALANCE
ch5-5-b1.mtx,200,25,400,0.08,16,0.0152576,0.0037888,0.0039936,0.0047104,0.006144,0.0039936,0.0036864,6,ROWCACHING_NNZBALANCE
mycielskian18.mtx,196607,196607,150466916,0.00389263,16,12.1354,11.8194,4.19277,8.33126,27.3496,4.22154,11.995,2,PARREDUCE_ROWBALANCE
Franz4.mtx,6784,5252,46528,0.00130588,16,0.0195584,0.004608,0.0121856,0.0120832,0.031232,0.0121856,0.0045056,6,ROWCACHING_NNZBALANCE
bcspwr01.mtx,39,39,85,0.0558843,16,0.0128,0.0039936,0.0037888,0.0044032,0.0044032,0.0037888,0.004096,2,PARREDUCE_ROWBALANCE
TF11.mtx,216,236,1607,0.0315246,16,0.0147456,0.0045056,0.0038912,0.0093184,0.0057344,0.0039936,0.0045056,2,PARREDUCE_ROWBALANCE
mark3jac080sc.mtx,36609,36609,227955,0.000170088,16,0.0425984,0.012288,0.0510976,0.0443392,0.153702,0.0509952,0.012288,1,SEQREDUCE_ROWBALANCE
plsk1919.mtx,1919,1919,4831,0.00131186,16,0.0175104,0.0045056,0.0057344,0.00768,0.009728,0.0058368,0.0045056,1,SEQREDUCE_ROWBALANCE
west0479.mtx,479,479,1910,0.00832458,16,0.015872,0.004608,0.0044032,0.0078848,0.006144,0.0044032,0.004608,2,PARREDUCE_ROWBALANCE
PFlow_742.mtx,742793,742793,18940627,3.43288e-05,16,1.70004,0.439501,1.16378,1.02246,4.73836,1.16357,0.439603,1,SEQREDUCE_ROWBALANCE
adder_dcop_44.mtx,1813,1813,11245,0.00342108,16,0.0182272,0.0635904,0.0120832,0.0119808,0.0100352,0.0121856,0.0635904,4,PARREDUCE_NNZBALANCE
raefsky2.mtx,3242,3242,294276,0.0279981,16,0.0334848,0.0105472,0.012288,0.080384,0.0365568,0.0123904,0.0105472,1,SEQREDUCE_ROWBALANCE
c-52.mtx,23948,23948,113332,0.000197612,16,0.0294912,0.0155648,0.0324608,0.0233472,0.0963584,0.0324608,0.0155648,1,SEQREDUCE_ROWBALANCE
CAG_mat364.mtx,364,364,13585,0.102531,16,0.0166912,0.0077824,0.0050176,0.031232,0.006144,0.00512,0.00768,2,PARREDUCE_ROWBALANCE
ibm32.mtx,32,32,126,0.123047,16,0.0145408,0.0037888,0.0037888,0.005632,0.0047104,0.0037888,0.0037888,1,SEQREDUCE_ROWBALANCE
TSOPF_RS_b39_c30.mtx,60098,60098,1079986,0.000299019,16,0.099328,0.0243712,0.0809984,0.077312,0.314061,0.0809984,0.0243712,1,SEQREDUCE_ROWBALANCE
Trec12.mtx,551,2726,151219,0.100677,16,0.024064,0.0305152,0.01024,0.215757,0.018432,0.0103424,0.0305152,2,PARREDUCE_ROWBALANCE
lhr04c.mtx,4101,4101,82682,0.00491622,16,0.0219136,0.008192,0.0096256,0.028672,0.024576,0.009728,0.0082944,1,SEQREDUCE_ROWBALANCE
tols1090.mtx,1090,1090,3546,0.0029846,16,0.0195584,0.008192,0.0052224,0.0077824,0.0074752,0.00512,0.0082944,5,ROWCACHING_ROWBALANCE
gre_512.mtx,512,512,2192,0.00836182,16,0.0160768,0.0041984,0.0045056,0.0079872,0.0060416,0.0044032,0.0041984,1,SEQREDUCE_ROWBALANCE
minnesota.mtx,2642,2642,3303,0.000473198,16,0.0178176,0.0041984,0.0062464,0.0068608,0.0118784,0.0062464,0.0043008,1,SEQREDUCE_ROWBALANCE
mk12-b3.mtx,51975,13860,207900,0.0002886,16,0.044544,0.0089088,0.0698368,0.0238592,0.20439,0.0698368,0.0089088,1,SEQREDUCE_ROWBALANCE
can_73.mtx,73,73,225,0.0422218,16,0.0151552,0.004096,0.0036864,0.0050176,0.0050176,0.0036864,0.0041984,2,PARREDUCE_ROWBALANCE
bcsstm05.mtx,153,153,153,0.00653595,16,0.018432,0.0033792,0.0041984,0.0043008,0.0068608,0.0041984,0.0033792,1,SEQREDUCE_ROWBALANCE
nlpkkt80.mtx,1062400,1062400,14883536,1.31865e-05,16,1.4465,0.368026,1.47538,1.12804,5.58643,1.48152,0.368742,1,SEQREDUCE_ROWBALANCE
fs_541_2.mtx,541,541,4285,0.0146405,16,0.016384,0.004608,0.0045056,0.0104448,0.006144,0.0044032,0.004608,5,ROWCACHING_ROWBALANCE
lhr11c.mtx,10964,10964,233741,0.00194445,16,0.034304,0.0130048,0.0193536,0.0428032,0.06144,0.0193536,0.0130048,1,SEQREDUCE_ROWBALANCE
mk9-b3.mtx,945,1260,3780,0.0031746,16,0.0162816,0.003584,0.0047104,0.0057344,0.0065536,0.0048128,0.003584,1,SEQREDUCE_ROWBALANCE
fe_body.mtx,45087,45087,163734,8.05446e-05,16,0.0387072,0.0088064,0.0550912,0.0283648,0.17367,0.0549888,0.0088064,1,SEQREDUCE_ROWBALANCE
barth5.mtx,15606,15606,61484,0.000252452,16,0.0229376,0.0059392,0.021504,0.0147456,0.0623616,0.021504,0.0058368,6,ROWCACHING_NNZBALANCE
shar_te2-b2.mtx,200200,17160,600600,0.000174825,16,0.120422,0.0251904,0.25856,0.0775168,0.768102,0.25856,0.0251904,1,SEQREDUCE_ROWBALANCE
yeast.mtx,2361,2361,7182,0.00128841,16,0.0175104,0.0070656,0.0059392,0.0089088,0.011264,0.0059392,0.007168,2,PARREDUCE_ROWBALANCE
degreen.mtx,1200611,1200611,38259877,2.65423e-05,16,4.32947,1.11749,2.47695,3.72081,9.20678,2.46856,1.1178,1,SEQREDUCE_ROWBALANCE
GL6_D_7.mtx,636,470,5378,0.0179914,16,0.016896,0.0052224,0.0045056,0.012288,0.0063488,0.0044032,0.0052224,5,ROWCACHING_ROWBALANCE
c8_mat11_I.mtx,4562,5761,2462970,0.0937143,16,0.160256,0.0868352,0.0582656,0.646349,0.209818,0.0586752,0.0867328,2,PARREDUCE_ROWBALANCE
fv3.mtx,9801,9801,48413,0.000503989,16,0.0198656,0.0049152,0.0147456,0.01024,0.0412672,0.0147456,0.0049152,1,SEQREDUCE_ROWBALANCE
s3rmt3m3.mtx,5357,5357,106526,0.00371204,16,0.0210944,0.0064512,0.0103424,0.0188416,0.0305152,0.0103424,0.0063488,6,ROWCACHING_NNZBALANCE
TF19.mtx,241029,317955,4370721,5.70319e-05,16,0.547533,0.164352,0.405197,0.528179,1.40227,0.405402,0.164454,1,SEQREDUCE_ROWBALANCE
pores_3.mtx,532,532,3474,0.0122746,16,0.01536,0.0044032,0.0044032,0.0098304,0.0059392,0.0044032,0.0044032,1,SEQREDUCE_ROWBALANCE
lpi_cplex2.mtx,224,378,1215,0.0143495,16,0.0164864,0.009728,0.0048128,0.008192,0.0058368,0.0048128,0.009728,2,PARREDUCE_ROWBALANCE
adder_dcop_22.mtx,1813,1813,11246,0.00342139,16,0.0182272,0.0630784,0.0120832,0.0120832,0.0101376,0.0121856,0.0630784,4,PARREDUCE_NNZBALANCE
bcsstk35.mtx,30237,30237,740200,0.000809602,16,0.0692224,0.0182272,0.044032,0.0487424,0.17152,0.0442368,0.0183296,1,SEQREDUCE_ROWBALANCE
cz10228.mtx,10228,10228,102876,0.000983406,16,0.0232448,0.0070656,0.0166912,0.0249856,0.0480256,0.0166912,0.0068608,6,ROWCACHING_NNZBALANCE
b2_ss.mtx,1089,1089,4228,0.00356516,16,0.0167936,0.0043008,0.00512,0.008192,0.0069632,0.00512,0.0041984,6,ROWCACHING_NNZBALANCE
jagmesh5.mtx,1180,1180,4465,0.00320669,16,0.015872,0.0041984,0.0049152,0.0075776,0.0070656,0.0048128,0.0041984,1,SEQREDUCE_ROWBALANCE
jan99jac060.mtx,20614,20614,127182,0.000299296,16,0.0315392,0.009728,0.030208,0.028672,0.0874496,0.030208,0.0098304,1,SEQREDUCE_ROWBALANCE
can_187.mtx,187,187,839,0.0239927,16,0.0141312,0.004096,0.0038912,0.0064512,0.0052224,0.0037888,0.004096,5,ROWCACHING_ROWBALANCE
rgg_n_2_19_s0.mtx,524288,524288,3269766,1.18953e-05,16,0.477901,0.159232,0.685875,0.420454,2.23498,0.685261,0.15913,6,ROWCACHING_NNZBALANCE
GD98_b.mtx,121,121,207,0.0141384,16,0.0173056,0.0036864,0.0041984,0.0052224,0.006144,0.0043008,0.0037888,1,SEQREDUCE_ROWBALANCE
CO.mtx,221119,221119,3943588,8.06565e-05,16,0.456192,0.123392,0.362803,0.284058,1.246,0.362394,0.123699,1,SEQREDUCE_ROWBALANCE
12month1.mtx,12471,872622,22624727,0.00207901,16,2.41203,8.17285,1.31195,3.50218,2.86024,1.29987,8.18483,5,ROWCACHING_ROWBALANCE
G48.mtx,3000,3000,6000,0.000666667,16,0.0171008,0.003584,0.006656,0.0059392,0.013312,0.006656,0.0036864,1,SEQREDUCE_ROWBALANCE
plskz362.mtx,362,362,880,0.0067153,16,0.0164864,0.004096,0.0041984,0.0064512,0.0062464,0.0041984,0.004096,1,SEQREDUCE_ROWBALANCE
scfxm1-2r.mtx,37980,65943,221388,8.83956e-05,16,0.0427008,0.0121856,0.0526336,0.04096,0.157491,0.0526336,0.0121856,1,SEQREDUCE_ROWBALANCE
p010.mtx,10090,19090,118000,0.000612611,16,0.0242688,0.0579584,0.0192512,0.0222208,0.0499712,0.0192512,0.0580608,2,PARREDUCE_ROWBALANCE
barrier2-2.mtx,113076,113076,3805068,0.000297592,16,0.35584,0.642867,0.222413,0.356045,0.849613,0.22231,0.638669,5,ROWCACHING_ROWBALANCE
TF12.mtx,488,552,4231,0.0157067,16,0.0165888,0.0052224,0.0045056,0.011264,0.0059392,0.004608,0.0053248,2,PARREDUCE_ROWBALANCE
torsion1.mtx,40000,40000,118804,7.42525e-05,16,0.0345088,0.0070656,0.0502784,0.0256,0.151859,0.050176,0.0069632,6,ROWCACHING_NNZBALANCE
lpi_forest6.mtx,66,131,246,0.0284525,16,0.0150528,0.0041984,0.0039936,0.0062464,0.0052224,0.0038912,0.0041984,5,ROWCACHING_ROWBALANCE
t3dh_a.mtx,79171,79171,2215638,0.000353481,16,0.191898,0.050176,0.125645,0.104653,0.479642,0.125747,0.0504832,1,SEQREDUCE_ROWBALANCE
cont11_l.mtx,1468599,1961394,5382999,1.86877e-06,16,0.94679,0.38615,2.22126,1.37615,5.93367,2.22915,0.386048,6,ROWCACHING_NNZBALANCE
will199.mtx,199,199,701,0.0177016,16,0.0162816,0.0041984,0.0044032,0.0072704,0.0057344,0.0044032,0.0041984,1,SEQREDUCE_ROWBALANCE
plantstexture_10NN.mtx,1599,1599,10602,0.00414659,16,0.017408,0.0058368,0.0055296,0.0088064,0.009216,0.0055296,0.0058368,2,PARREDUCE_ROWBALANCE
fpga_dcop_05.mtx,1220,1220,5852,0.00393174,16,0.0200704,0.0059392,0.0055296,0.0096256,0.0074752,0.005632,0.0059392,2,PARREDUCE_ROWBALANCE
ex9.mtx,3363,3363,51417,0.00454625,16,0.0181248,0.0065536,0.0075776,0.0154624,0.018944,0.0075776,0.006656,1,SEQREDUCE_ROWBALANCE
bcsstk10.mtx,1086,1086,11578,0.00981689,16,0.0167936,0.0054272,0.0049152,0.0116736,0.0075776,0.0050176,0.0055296,2,PARREDUCE_ROWBALANCE
cat_ears_3_4.mtx,5226,13271,39592,0.000570866,16,0.0192512,0.0053248,0.01024,0.014848,0.0252928,0.01024,0.0053248,1,SEQREDUCE_ROWBALANCE
helm3d01.mtx,32226,32226,230335,0.000221793,16,0.0379904,0.0091136,0.039936,0.0290816,0.135168,0.0400384,0.0091136,1,SEQREDUCE_ROWBALANCE
Chebyshev4.mtx,68121,68121,5377761,0.00115888,16,0.477184,7.9787,0.946381,0.549376,1.53344,0.947405,8.04628,0,CuSparse
graphics.mtx,29493,11822,117954,0.000338301,16,0.0316416,0.0063488,0.041472,0.0211968,0.117965,0.041472,0.0064512,1,SEQREDUCE_ROWBALANCE
mhd1280a.mtx,1280,1280,47906,0.0292395,16,0.01792,1.72042,0.19241,0.0124928,0.0436224,0.192307,1.72001,3,SEQREDUCE_NNZBALANCE
conf5_0-4x4-10.mtx,3072,3072,119808,0.0126953,16,0.0257024,4.55322,0.487014,0.016896,0.101683,0.487117,4.55352,3,SEQREDUCE_NNZBALANCE
Fashion_MNIST_norm_10NN.mtx,10000,10000,79152,0.00079152,16,0.0214016,0.0101376,0.0150528,0.0146432,0.0449536,0.0149504,0.0101376,1,SEQREDUCE_ROWBALANCE
lp_nug12.mtx,3192,8856,38304,0.00135501,16,0.0185344,0.004608,0.0078848,0.0090112,0.0177152,0.0078848,0.0047104,1,SEQREDUCE_ROWBALANCE
cage8.mtx,1015,1015,11003,0.0106802,16,0.0167936,0.0052224,0.0050176,0.0131072,0.007168,0.0049152,0.0053248,5,ROWCACHING_ROWBALANCE
mixtank_new.mtx,29957,29957,1995041,0.00222308,16,0.149606,0.0387072,0.070144,0.184627,0.282522,0.0700416,0.0386048,6,ROWCACHING_NNZBALANCE
tn2010.mtx,240116,240116,596983,1.03543e-05,16,0.157491,0.0512,0.303821,0.116531,0.88873,0.303411,0.0512,1,SEQREDUCE_ROWBALANCE
aug3d.mtx,24300,24300,34992,5.92593e-05,16,0.0277504,0.0053248,0.0330752,0.0144384,0.0922624,0.0328704,0.0053248,1,SEQREDUCE_ROWBALANCE
TF17.mtx,38132,48630,586218,0.00031613,16,0.0647168,0.019456,0.0538624,0.0717824,0.192819,0.0538624,0.019456,1,SEQREDUCE_ROWBALANCE
cage7.mtx,340,340,3084,0.0266782,16,0.0161792,0.0048128,0.0043008,0.011264,0.0059392,0.0043008,0.0048128,2,PARREDUCE_ROWBALANCE
freeFlyingRobot_8.mtx,4398,4398,18797,0.000971803,16,0.0185344,0.005632,0.0084992,0.01024,0.0196608,0.0084992,0.0057344,1,SEQREDUCE_ROWBALANCE
oscil_dcop_12.mtx,430,430,1544,0.00835046,16,0.0166912,0.0043008,0.0044032,0.008192,0.006144,0.0044032,0.0044032,1,SEQREDUCE_ROWBALANCE
jgl011.mtx,11,11,76,0.628099,16,0.011776,0.003584,0.0043008,0.0043008,0.0039936,0.0043008,0.003584,1,SEQREDUCE_ROWBALANCE
oscil_dcop_55.mtx,430,430,1544,0.00835046,16,0.0162816,0.0041984,0.004096,0.0079872,0.0060416,0.004096,0.0043008,2,PARREDUCE_ROWBALANCE
cz2548.mtx,2548,2548,25674,0.00395453,16,0.0176128,0.005632,0.0069632,0.0155648,0.0140288,0.0068608,0.005632,1,SEQREDUCE_ROWBALANCE
t2dal_bci.mtx,4257,4257,20861,0.00115114,16,0.01792,0.004608,0.0082944,0.0084992,0.0192512,0.008192,0.0045056,6,ROWCACHING_NNZBALANCE
S20PI_n1.mtx,1028,1028,2547,0.00241014,16,0.0167936,0.004096,0.0047104,0.0073728,0.006656,0.0048128,0.0039936,6,ROWCACHING_NNZBALANCE
nemspmm1.mtx,2372,8903,55867,0.00264548,16,0.0191488,0.0246784,0.0089088,0.031744,0.0159744,0.0089088,0.0246784,2,PARREDUCE_ROWBALANCE
TSOPF_FS_b39_c19.mtx,76216,76216,998359,0.000171868,16,0.105165,1.82764,0.313651,0.0760832,0.536269,0.313446,1.82518,3,SEQREDUCE_NNZBALANCE
c-24.mtx,4119,4119,19909,0.00117345,16,0.0197632,0.0136192,0.0082944,0.0105472,0.0186368,0.0083968,0.0136192,2,PARREDUCE_ROWBALANCE
il2010.mtx,451554,451554,1082232,5.30763e-06,16,0.25129,0.0920576,0.574157,0.263066,1.70445,0.570368,0.0918528,6,ROWCACHING_NNZBALANCE
rel5.mtx,340,35,656,0.0551261,16,0.0140288,0.0039936,0.0039936,0.0053248,0.0057344,0.004096,0.0039936,1,SEQREDUCE_ROWBALANCE
kim2.mtx,456976,456976,11330020,5.42555e-05,16,1.16521,837.66,115.749,1.03014,10.4777,115.763,837.262,3,SEQREDUCE_NNZBALANCE
com-Amazon.mtx,334863,334863,925872,8.25689e-06,16,0.23593,0.0963584,0.432538,0.220774,1.27785,0.432538,0.0965632,1,SEQREDUCE_ROWBALANCE
pds-50.mtx,83060,275814,590833,2.57903e-05,16,0.116736,0.0470016,0.132915,0.109466,0.373453,0.132915,0.0475136,1,SEQREDUCE_ROWBALANCE
ge.mtx,10099,16369,44825,0.000271156,16,0.0221184,0.0065536,0.0164864,0.0135168,0.0431104,0.0164864,0.0064512,6,ROWCACHING_NNZBALANCE
model1.mtx,362,798,3028,0.010482,16,0.0166912,0.0067584,0.0047104,0.0123904,0.0058368,0.0045056,0.0068608,5,ROWCACHING_ROWBALANCE
dw2048.mtx,2048,2048,10114,0.00241137,16,0.0164864,0.0043008,0.0062464,0.0094208,0.0105472,0.006144,0.0041984,6,ROWCACHING_NNZBALANCE
lp_degen3.mtx,1503,2604,25432,0.00649801,16,0.0186368,0.0134144,0.00768,0.0224256,0.0105472,0.00768,0.0134144,2,PARREDUCE_ROWBALANCE
GD00_c.mtx,638,638,1041,0.00255746,16,0.0188416,0.006144,0.0045056,0.0060416,0.0068608,0.0044032,0.0060416,5,ROWCACHING_ROWBALANCE
lp_standata.mtx,359,1274,3230,0.00706218,16,0.016896,0.0385024,0.0084992,0.0118784,0.006144,0.0084992,0.0386048,4,PARREDUCE_NNZBALANCE
g7jac040sc.mtx,11790,11790,114671,0.000824947,16,0.0254976,0.0106496,0.0196608,0.0241664,0.0548864,0.0196608,0.0105472,6,ROWCACHING_NNZBALANCE
soc-sign-Slashdot090221.mtx,82144,82144,549202,8.13918e-05,16,0.08704,0.0314368,0.103014,0.0678912,0.334336,0.103014,0.0331776,1,SEQREDUCE_ROWBALANCE
cat_ears_2_1.mtx,85,85,254,0.0351557,16,0.0150528,0.0037888,0.004096,0.005632,0.0055296,0.004096,0.0038912,1,SEQREDUCE_ROWBALANCE
lowThrust_6.mtx,16928,16928,108376,0.0003782,16,0.026112,0.309453,0.0559104,0.0182272,0.0714752,0.05632,0.310477,3,SEQREDUCE_NNZBALANCE
airfoil1.mtx,4253,4253,12289,0.0006794,16,0.0182272,0.0043008,0.0080896,0.0083968,0.0183296,0.0080896,0.0041984,6,ROWCACHING_NNZBALANCE
thermal2.mtx,1228045,1228045,4904179,3.2519e-06,16,0.670413,0.298394,1.58618,0.89897,4.87301,1.58597,0.298394,1,SEQREDUCE_ROWBALANCE
delaunay_n12.mtx,4096,4096,12264,0.000730991,16,0.0185344,0.0048128,0.0079872,0.0083968,0.0178176,0.0079872,0.0049152,1,SEQREDUCE_ROWBALANCE
bips98_606.mtx,7135,7135,34738,0.000682365,16,0.022016,0.0057344,0.0126976,0.0119808,0.0315392,0.0126976,0.0057344,1,SEQREDUCE_ROWBALANCE
nos3.mtx,960,960,8402,0.00911675,16,0.01536,0.004608,0.0049152,0.009728,0.006656,0.0049152,0.004608,1,SEQREDUCE_ROWBALANCE
nxp1.mtx,414604,414604,2656177,1.54522e-05,16,0.407142,4.63903,1.28031,0.480973,1.84259,1.27734,4.65551,0,CuSparse
Franz7.mtx,10164,1740,40424,0.00228573,16,0.02048,0.0044032,0.0167936,0.0090112,0.042496,0.0166912,0.0044032,1,SEQREDUCE_ROWBALANCE
deter5.mtx,5103,14529,29715,0.000400788,16,0.0192512,0.0059392,0.0101376,0.0118784,0.0238592,0.01024,0.0060416,1,SEQREDUCE_ROWBALANCE
ns3Da.mtx,20414,20414,1679599,0.00403041,16,0.126157,0.0492544,0.0603136,0.182886,0.220262,0.0605184,0.0485376,6,ROWCACHING_NNZBALANCE
af_shell2.mtx,504855,504855,9046865,3.54948e-05,16,0.793805,0.211456,0.815002,0.554394,2.80822,0.810598,0.211046,6,ROWCACHING_NNZBALANCE
netscience.mtx,1589,1589,2742,0.00108597,16,0.0180224,0.0052224,0.0053248,0.0065536,0.0083968,0.0052224,0.0052224,1,SEQREDUCE_ROWBALANCE
cdde3.mtx,961,961,4681,0.00506864,16,0.016384,0.004096,0.0050176,0.0084992,0.0065536,0.0049152,0.0039936,6,ROWCACHING_NNZBALANCE
psmigr_3.mtx,3140,3140,543162,0.0550897,16,0.0470016,0.113254,0.0248832,0.173363,0.05632,0.0246784,0.113254,5,ROWCACHING_ROWBALANCE
conf5_0-4x4-22.mtx,3072,3072,119808,0.0126953,16,0.0257024,4.55332,0.486605,0.016896,0.101683,0.48681,4.55455,3,SEQREDUCE_NNZBALANCE
reorientation_7.mtx,3057,3057,19473,0.00208373,16,0.0176128,0.005632,0.0068608,0.0123904,0.0150528,0.0068608,0.005632,1,SEQREDUCE_ROWBALANCE
ncvxbqp1.mtx,50000,50000,199984,7.99936e-05,16,0.0432128,0.0103424,0.0617472,0.0356352,0.195379,0.0617472,0.0103424,1,SEQREDUCE_ROWBALANCE
man_5976.mtx,5976,5976,115464,0.00323315,16,0.0223232,0.0069632,0.0111616,0.0124928,0.0334848,0.0110592,0.0070656,1,SEQREDUCE_ROWBALANCE
model2.mtx,379,1321,7607,0.015194,16,0.0172032,0.0101376,0.0048128,0.0236544,0.0058368,0.0049152,0.0101376,2,PARREDUCE_ROWBALANCE
jan99jac100.mtx,34454,34454,215862,0.000181843,16,0.0411648,0.012288,0.0480256,0.0402432,0.144486,0.048128,0.0121856,6,ROWCACHING_NNZBALANCE
G10.mtx,800,800,19176,0.0299625,16,0.0167936,0.0073728,0.00512,0.0125952,0.0072704,0.0052224,0.0073728,2,PARREDUCE_ROWBALANCE
Hamrle1.mtx,32,32,98,0.0957031,16,0.0139264,0.0036864,0.0038912,0.00512,0.004608,0.0038912,0.003584,6,ROWCACHING_NNZBALANCE
memplus.mtx,17758,17758,126150,0.000400036,16,0.0295936,0.031232,0.0270336,0.0280576,0.0769024,0.0270336,0.0314368,2,PARREDUCE_ROWBALANCE
onera_dual.mtx,85567,85567,252384,3.44706e-05,16,0.05888,0.0110592,0.103834,0.0498688,0.32256,0.103731,0.0111616,1,SEQREDUCE_ROWBALANCE
t2dah_a.mtx,11445,11445,93781,0.000715951,16,0.0221184,0.006656,0.0166912,0.0139264,0.0510976,0.0167936,0.0068608,1,SEQREDUCE_ROWBALANCE
ww_36_pmec_36.mtx,66,66,1194,0.274105,16,0.0145408,0.0052224,0.0037888,0.0093184,0.0049152,0.0038912,0.00512,2,PARREDUCE_ROWBALANCE
USAir97.mtx,332,332,2126,0.019288,16,0.016384,0.01024,0.0045056,0.0100352,0.0059392,0.0044032,0.01024,5,ROWCACHING_ROWBALANCE
mk12-b4.mtx,62370,51975,311850,9.62001e-05,16,0.0553984,0.011264,0.0836608,0.0293888,0.252621,0.0836608,0.0113664,1,SEQREDUCE_ROWBALANCE
odepa400.mtx,400,400,1201,0.00750625,16,0.014848,0.0037888,0.004096,0.0073728,0.0060416,0.0041984,0.0037888,1,SEQREDUCE_ROWBALANCE
ak2010.mtx,45292,45292,108549,5.29155e-05,16,0.03584,0.0137216,0.0555008,0.0256,0.169779,0.0555008,0.0137216,1,SEQREDUCE_ROWBALANCE
dwt_193.mtx,193,193,1843,0.0494778,16,0.0151552,0.00512,0.004096,0.0074752,0.0055296,0.004096,0.0050176,2,PARREDUCE_ROWBALANCE
af_2_k101.mtx,503625,503625,9027150,3.55907e-05,16,0.790426,0.212275,0.811213,0.550298,2.81569,0.80681,0.211866,6,ROWCACHING_NNZBALANCE
dynamicSoaringProblem_1.mtx,647,647,2865,0.0068441,16,0.0177152,0.0152576,0.0054272,0.0089088,0.0062464,0.0054272,0.0152576,2,PARREDUCE_ROWBALANCE
SmaGri.mtx,1059,1059,4919,0.00438616,16,0.0219136,0.0144384,0.0059392,0.0094208,0.0065536,0.0059392,0.0144384,2,PARREDUCE_ROWBALANCE
nemeth15.mtx,9506,9506,274654,0.00303942,16,0.0340992,0.0111616,0.0172032,0.0231424,0.058368,0.0171008,0.0111616,1,SEQREDUCE_ROWBALANCE
oscil_trans_01.mtx,430,430,1614,0.00872904,16,0.0166912,0.0041984,0.004096,0.0077824,0.0060416,0.004096,0.0043008,2,PARREDUCE_ROWBALANCE
bfly.mtx,49152,49152,98304,4.06901e-05,16,0.0352256,0.0069632,0.0600064,0.0202752,0.18135,0.0600064,0.0070656,1,SEQREDUCE_ROWBALANCE
n4c5-b10.mtx,120,630,1320,0.0174603,16,0.01536,0.0044032,0.0038912,0.0069632,0.0054272,0.0038912,0.0044032,2,PARREDUCE_ROWBALANCE
Trefethen_2000.mtx,2000,2000,21953,0.00548825,16,0.0173056,0.0050176,0.006144,0.009728,0.0116736,0.006144,0.0050176,1,SEQREDUCE_ROWBALANCE
linverse.mtx,11999,11999,53988,0.000374979,16,0.0200704,0.0054272,0.017408,0.0118784,0.0494592,0.017408,0.0055296,1,SEQREDUCE_ROWBALANCE
stormG2_1000.mtx,528185,1377306,3459881,4.75603e-06,16,0.561562,0.216883,0.813773,0.619008,2.32018,0.810291,0.216474,6,ROWCACHING_NNZBALANCE
