filename,nrow,ncol,nnz,sparsity,N(B),cusparse,SEQREDUCE_ROWBALANCE,PARREDUCE_ROWBALANCE,SEQREDUCE_NNZBALANCE,PARREDUCE_NNZBALANCE,ROWCACHING_ROWBALANCE,ROWCACHING_NNZBALANCE,THE_BEST_ALG_INDEX,THE_BEST_ALG_NAME
oh2010.mtx,365344,365344,884120,6.6238e-06,64,0.236749,0.231424,2.14098,3.2041,1.04223,0.322048,0.272589,1,SEQREDUCE_ROWBALANCE
shermanACa.mtx,3432,3432,25220,0.00214117,64,0.0191488,0.129946,0.0385024,0.0515072,0.019456,0.120218,0.0135168,6,ROWCACHING_NNZBALANCE
airfoil1_dual.mtx,8034,8034,11813,0.000183019,64,0.0201728,0.0057344,0.036864,0.0603136,0.0182272,0.0105472,0.0125952,1,SEQREDUCE_ROWBALANCE
bcsstm10.mtx,1086,1086,11589,0.00982622,64,0.0162816,0.0055296,0.009216,0.0172032,0.01024,0.0048128,0.0114688,5,ROWCACHING_ROWBALANCE
gen2.mtx,1121,3264,81855,0.0223712,64,0.0185344,0.113766,0.0384,0.0364544,0.0336896,0.110182,0.0287744,0,CuSparse
bcsstk31.mtx,35588,35588,608502,0.000480457,64,0.0647168,0.0395264,0.21545,0.75008,0.270234,0.0466944,0.0684032,1,SEQREDUCE_ROWBALANCE
c-18.mtx,2169,2169,8657,0.00184013,64,0.0190464,0.0067584,0.0140288,0.022016,0.011264,0.0072704,0.013312,1,SEQREDUCE_ROWBALANCE
adder_dcop_19.mtx,1813,1813,11245,0.00342108,64,0.01792,0.0647168,0.0246784,0.0216064,0.0119808,0.0618496,0.0132096,4,PARREDUCE_NNZBALANCE
laser.mtx,3002,3002,5000,0.000554816,64,0.0186368,0.004096,0.016896,0.0244736,0.0109568,0.0069632,0.0131072,1,SEQREDUCE_ROWBALANCE
fpga_trans_01.mtx,1220,1220,7382,0.00495969,64,0.0186368,0.0065536,0.0103424,0.0151552,0.0095232,0.0069632,0.0128,1,SEQREDUCE_ROWBALANCE
lhr07.mtx,7337,7337,156508,0.00290736,64,0.0277504,0.0181248,0.0575488,0.16855,0.0681984,0.0197632,0.0231424,1,SEQREDUCE_ROWBALANCE
t2em.mtx,921632,921632,4590832,5.40476e-06,64,0.726221,0.831693,7.14977,10.9658,3.8313,1.3481,1.07694,0,CuSparse
ex35.mtx,19716,19716,228208,0.000587075,64,0.0357376,0.0191488,0.114381,0.313549,0.11991,0.032256,0.0330752,1,SEQREDUCE_ROWBALANCE
adder_dcop_13.mtx,1813,1813,11245,0.00342108,64,0.0185344,0.0648192,0.0247808,0.0216064,0.0120832,0.061952,0.013312,4,PARREDUCE_NNZBALANCE
ABACUS_shell_hd.mtx,23412,23412,0,0,64,0.009728,0.0075776,0.0818176,0.14121,0.0367616,0.0073728,0.0065536,6,ROWCACHING_NNZBALANCE
ch3-3-b2.mtx,6,18,18,0.166667,64,0.0125952,0.0037888,0.0036864,0.003584,0.004608,0.0037888,0.0090112,3,SEQREDUCE_NNZBALANCE
dwt_512.mtx,512,512,2007,0.0076561,64,0.0161792,0.004608,0.0055296,0.0072704,0.0067584,0.0045056,0.01024,5,ROWCACHING_ROWBALANCE
t2dah_e.mtx,11445,11445,93781,0.000715951,64,0.0221184,0.0100352,0.0585728,0.147149,0.0529408,0.0135168,0.0169984,1,SEQREDUCE_ROWBALANCE
bcsstk14.mtx,1806,1806,32630,0.0100042,64,0.0172032,0.0070656,0.01536,0.036352,0.0188416,0.0082944,0.0135168,1,SEQREDUCE_ROWBALANCE
mplate.mtx,5962,5962,74076,0.00208398,64,0.0346112,2.82931,0.316723,0.446669,0.181248,1.90218,0.0247808,6,ROWCACHING_NNZBALANCE
offshore.mtx,259789,259789,2251231,3.33564e-05,64,0.364032,0.253747,1.70066,3.89806,1.43708,0.257331,0.443699,1,SEQREDUCE_ROWBALANCE
west0167.mtx,167,167,507,0.0181792,64,0.01536,0.0041984,0.0043008,0.0049152,0.0058368,0.0041984,0.009728,1,SEQREDUCE_ROWBALANCE
dataset18mfeatmorphological_10NN.mtx,2000,2000,11416,0.002854,64,0.0176128,0.0052224,0.0126976,0.0228352,0.0111616,0.0059392,0.0131072,1,SEQREDUCE_ROWBALANCE
small.mtx,677,1400,3207,0.00338363,64,0.0165888,0.0048128,0.0070656,0.0089088,0.0077824,0.004608,0.0111616,5,ROWCACHING_ROWBALANCE
c-50.mtx,22401,22401,108013,0.000215249,64,0.0287744,0.0973824,0.107725,0.236134,0.0786432,0.106189,0.0195584,6,ROWCACHING_NNZBALANCE
mario002.mtx,389874,389874,1167685,7.68205e-06,64,0.287334,0.29481,2.27471,3.66039,1.20658,0.318259,0.331776,0,CuSparse
bundle_adj.mtx,513351,513351,10360701,3.93152e-05,64,1.11473,1.73148,3.52369,29.5716,5.70307,1.45766,1.54696,0,CuSparse
nsir.mtx,4453,10057,154939,0.00345971,64,0.0289792,0.0515072,0.0436224,0.0980992,0.0603136,0.0504832,0.0248832,6,ROWCACHING_NNZBALANCE
G57.mtx,5000,5000,10000,0.0004,64,0.0183296,0.004608,0.0246784,0.040448,0.0152576,0.0083968,0.0124928,1,SEQREDUCE_ROWBALANCE
gearbox.mtx,153746,153746,4617075,0.000195326,64,0.471552,0.296346,1.3781,5.4612,2.04288,0.278938,0.58583,5,ROWCACHING_ROWBALANCE
mesh2e1.mtx,306,306,1162,0.0124098,64,0.0149504,0.004096,0.004608,0.0054272,0.0064512,0.0041984,0.0101376,1,SEQREDUCE_ROWBALANCE
bp_600.mtx,822,822,4172,0.00617448,64,0.0176128,0.017408,0.0091136,0.0106496,0.0093184,0.0171008,0.012288,2,PARREDUCE_ROWBALANCE
hi2010.mtx,25016,25016,62063,9.91738e-05,64,0.0267264,0.011776,0.108134,0.205619,0.0658432,0.024576,0.0180224,1,SEQREDUCE_ROWBALANCE
Stanford_Berkeley.mtx,683446,683446,7583376,1.62351e-05,64,1.11841,9.16849,5.77894,21.129,7.13923,7.9958,1.46514,0,CuSparse
jan99jac080.mtx,27534,27534,171522,0.000226246,64,0.0366592,0.020992,0.145408,0.316109,0.111104,0.0457728,0.0275456,1,SEQREDUCE_ROWBALANCE
oscil_dcop_26.mtx,430,430,1544,0.00835046,64,0.0160768,0.0044032,0.005632,0.0064512,0.00768,0.0043008,0.0118784,5,ROWCACHING_ROWBALANCE
fs_541_4.mtx,541,541,4285,0.0146405,64,0.0165888,0.004608,0.0065536,0.0090112,0.00768,0.0048128,0.0119808,1,SEQREDUCE_ROWBALANCE
bcsstk27.mtx,1224,1224,28675,0.0191399,64,0.0173056,0.007168,0.0124928,0.0293888,0.0167936,0.0074752,0.0125952,1,SEQREDUCE_ROWBALANCE
G43.mtx,1000,1000,9990,0.00999,64,0.0167936,0.0055296,0.0086016,0.0154624,0.0100352,0.0055296,0.0125952,1,SEQREDUCE_ROWBALANCE
Trefethen_20.mtx,20,20,89,0.2225,64,0.0121856,0.0037888,0.0038912,0.0039936,0.00512,0.0037888,0.0075776,1,SEQREDUCE_ROWBALANCE
ch7-9-b1.mtx,1512,63,3024,0.031746,64,0.0166912,0.0038912,0.0109568,0.0139264,0.008704,0.0057344,0.0104448,1,SEQREDUCE_ROWBALANCE
Olivetti_norm_10NN.mtx,400,400,2828,0.017675,64,0.0152576,0.0063488,0.0054272,0.0070656,0.0072704,0.0054272,0.0108544,2,PARREDUCE_ROWBALANCE
ch7-6-b4.mtx,15120,12600,75600,0.000396825,64,0.0236544,0.0109568,0.078336,0.155955,0.0564224,0.0252928,0.017408,1,SEQREDUCE_ROWBALANCE
dw256B.mtx,512,512,2500,0.00953674,64,0.0162816,0.0045056,0.0060416,0.0075776,0.006656,0.0047104,0.0103424,1,SEQREDUCE_ROWBALANCE
ut2010.mtx,115406,115406,286033,2.14763e-05,64,0.0995328,0.0779264,0.617165,0.999014,0.314266,0.104141,0.0809984,1,SEQREDUCE_ROWBALANCE
Tina_DisCal.mtx,11,11,41,0.338843,64,0.0120832,0.0037888,0.0036864,0.0037888,0.004608,0.0038912,0.0075776,2,PARREDUCE_ROWBALANCE
ch7-9-b4.mtx,317520,105840,1587600,4.72411e-05,64,0.294605,0.287232,2.41541,3.6777,1.31471,0.467354,0.348365,1,SEQREDUCE_ROWBALANCE
p0291.mtx,252,543,2283,0.0166842,64,0.0164864,0.0062464,0.0053248,0.0060416,0.0073728,0.0058368,0.0116736,2,PARREDUCE_ROWBALANCE
bcsstk11.mtx,1473,1473,17857,0.00823006,64,0.016896,0.0057344,0.0116736,0.0238592,0.0132096,0.0060416,0.011264,1,SEQREDUCE_ROWBALANCE
opt1.mtx,15449,15449,973052,0.00407695,64,0.0816128,0.060928,0.185242,0.54057,0.334643,0.0564224,0.10455,5,ROWCACHING_ROWBALANCE
can_24.mtx,24,24,92,0.159722,64,0.0126976,0.0038912,0.0037888,0.0041984,0.0049152,0.0039936,0.0078848,2,PARREDUCE_ROWBALANCE
Chevron4.mtx,711450,711450,6376412,1.25976e-05,64,1.71663,302.611,61.5905,40.8316,16.2796,203.899,1.26085,6,ROWCACHING_NNZBALANCE
dwt_198.mtx,198,198,795,0.0202785,64,0.014336,0.0038912,0.004096,0.0048128,0.0064512,0.0039936,0.0095232,1,SEQREDUCE_ROWBALANCE
n3c4-b4.mtx,6,15,30,0.333333,64,0.0126976,0.0036864,0.0037888,0.0037888,0.0048128,0.004096,0.008704,1,SEQREDUCE_ROWBALANCE
c-27.mtx,4563,4563,17969,0.000863024,64,0.0197632,0.0212992,0.0247808,0.044032,0.0171008,0.0236544,0.013824,6,ROWCACHING_NNZBALANCE
TSOPF_FS_b300_c2.mtx,56814,56814,4391071,0.00136038,64,0.479027,3.19775,1.14371,4.35794,3.3791,1.72186,0.574976,0,CuSparse
lp_degen2.mtx,444,757,4201,0.012499,64,0.0173056,0.0075776,0.0064512,0.0080896,0.0077824,0.0072704,0.0119808,2,PARREDUCE_ROWBALANCE
oscil_dcop_11.mtx,430,430,1544,0.00835046,64,0.0159744,0.0044032,0.0057344,0.0063488,0.0078848,0.0043008,0.0118784,5,ROWCACHING_ROWBALANCE
kineticBatchReactor_1.mtx,2052,2052,10836,0.00257344,64,0.01792,0.0236544,0.0150528,0.0232448,0.0110592,0.022528,0.0129024,4,PARREDUCE_NNZBALANCE
Ill_Stokes.mtx,20896,20896,191368,0.000438271,64,0.0346112,0.0180224,0.114278,0.290406,0.10967,0.0342016,0.028672,1,SEQREDUCE_ROWBALANCE
GL7d19.mtx,1911130,1955309,37322725,9.98775e-06,64,7.49138,6.4386,20.0076,55.4781,22.7815,6.12659,10.5088,5,ROWCACHING_ROWBALANCE
GD99_c.mtx,105,105,149,0.0135147,64,0.0167936,0.0037888,0.0037888,0.0045056,0.0060416,0.0039936,0.0104448,1,SEQREDUCE_ROWBALANCE
oscil_dcop_04.mtx,430,430,1544,0.00835046,64,0.0166912,0.0045056,0.0057344,0.0065536,0.0077824,0.0045056,0.0120832,1,SEQREDUCE_ROWBALANCE
dwt_209.mtx,209,209,976,0.0223438,64,0.0147456,0.0041984,0.0044032,0.00512,0.006656,0.0044032,0.0099328,1,SEQREDUCE_ROWBALANCE
usroads.mtx,129164,129164,165435,9.91618e-06,64,0.0934912,0.0801792,0.706253,0.969626,0.29481,0.114995,0.051712,6,ROWCACHING_NNZBALANCE
lesmis.mtx,77,77,254,0.0428403,64,0.0145408,0.0050176,0.0041984,0.0045056,0.0057344,0.00512,0.0090112,2,PARREDUCE_ROWBALANCE
mark3jac060.mtx,27449,27449,170695,0.000226552,64,0.035328,0.0198656,0.144486,0.314778,0.111718,0.0443392,0.0268288,1,SEQREDUCE_ROWBALANCE
onetone2.mtx,36057,36057,227628,0.000175084,64,0.0428032,0.025088,0.191693,0.419533,0.149094,0.0565248,0.0365568,1,SEQREDUCE_ROWBALANCE
ex37.mtx,3565,3565,67591,0.00531826,64,0.0198656,0.011264,0.0290816,0.0739328,0.032768,0.012288,0.0160768,1,SEQREDUCE_ROWBALANCE
relat8.mtx,345688,12347,1334038,0.000312552,64,0.230912,0.231322,2.51515,3.54918,1.21672,0.492749,0.266547,0,CuSparse
bcsstm04.mtx,132,132,132,0.00757576,64,0.0180224,0.0033792,0.004096,0.0047104,0.0065536,0.0039936,0.0121856,1,SEQREDUCE_ROWBALANCE
ecl32.mtx,51993,51993,380415,0.000140724,64,0.077824,0.056832,0.343654,0.676864,0.244941,0.0804864,0.072704,1,SEQREDUCE_ROWBALANCE
oscil_dcop_52.mtx,430,430,1544,0.00835046,64,0.016384,0.0043008,0.0057344,0.0065536,0.0077824,0.0043008,0.0118784,1,SEQREDUCE_ROWBALANCE
mcfe.mtx,765,765,24382,0.0416626,64,0.016896,0.00768,0.0108544,0.024064,0.0141312,0.0072704,0.0126976,5,ROWCACHING_ROWBALANCE
circuit_1.mtx,2624,2624,35823,0.00520277,64,0.0183296,0.134349,0.0420864,0.0622592,0.0256,0.114995,0.013824,6,ROWCACHING_NNZBALANCE
n4c5-b8.mtx,1895,3635,17055,0.00247593,64,0.0172032,0.0050176,0.013824,0.0262144,0.013312,0.0065536,0.0132096,1,SEQREDUCE_ROWBALANCE
rajat14.mtx,180,180,1503,0.0463889,64,0.0147456,0.0106496,0.0058368,0.0054272,0.0064512,0.0098304,0.0113664,3,SEQREDUCE_NNZBALANCE
Roget.mtx,1022,1022,5075,0.00485886,64,0.0176128,0.0048128,0.0089088,0.0123904,0.0090112,0.0052224,0.0119808,1,SEQREDUCE_ROWBALANCE
gas11.mtx,459,862,2166,0.00547442,64,0.0164864,0.0044032,0.0058368,0.0069632,0.00768,0.004608,0.012288,1,SEQREDUCE_ROWBALANCE
xingo3012.mtx,20944,20944,74386,0.000169579,64,0.0274432,0.0137216,0.106291,0.191386,0.0689152,0.0347136,0.018432,1,SEQREDUCE_ROWBALANCE
thermomech_dM.mtx,204316,204316,813716,1.94925e-05,64,0.219955,0.178688,1.2969,2.11886,0.730522,0.204595,0.226202,1,SEQREDUCE_ROWBALANCE
rbsb480.mtx,480,480,17088,0.0741667,64,0.0166912,0.0060416,0.008704,0.012288,0.012288,0.0063488,0.0191488,1,SEQREDUCE_ROWBALANCE
stufe-10.mtx,24010,24010,46414,8.05127e-05,64,0.026112,0.0106496,0.102605,0.185958,0.0592896,0.0226304,0.016384,1,SEQREDUCE_ROWBALANCE
ted_AB.mtx,10605,10605,0,0,64,0.006144,0.0052224,0.0392192,0.0654336,0.01792,0.0049152,0.0045056,6,ROWCACHING_NNZBALANCE
ss1.mtx,205282,205282,845089,2.0054e-05,64,0.207667,0.222822,1.58925,2.18737,0.789094,0.304333,0.23255,0,CuSparse
fpga_dcop_15.mtx,1220,1220,5892,0.00395861,64,0.0195584,0.0054272,0.0101376,0.0141312,0.0095232,0.0064512,0.0129024,1,SEQREDUCE_ROWBALANCE
semeion_10NN.mtx,1593,1593,11113,0.00437925,64,0.0173056,0.0060416,0.011264,0.0201728,0.010752,0.006144,0.0130048,1,SEQREDUCE_ROWBALANCE
ch5-5-b1.mtx,200,25,400,0.08,64,0.0149504,0.003584,0.0043008,0.0048128,0.0057344,0.0038912,0.0078848,1,SEQREDUCE_ROWBALANCE
mycielskian18.mtx,196607,196607,150466916,0.00389263,64,15.9221,17.9431,21.6474,25.9595,59.1151,14.1352,24.1963,5,ROWCACHING_ROWBALANCE
Franz4.mtx,6784,5252,46528,0.00130588,64,0.0198656,0.00768,0.0385024,0.079872,0.0310272,0.0134144,0.016896,1,SEQREDUCE_ROWBALANCE
bcspwr01.mtx,39,39,85,0.0558843,64,0.0130048,0.0036864,0.0038912,0.0044032,0.0053248,0.0039936,0.0086016,1,SEQREDUCE_ROWBALANCE
TF11.mtx,216,236,1607,0.0315246,64,0.0147456,0.0043008,0.0045056,0.0053248,0.006656,0.004096,0.0101376,5,ROWCACHING_ROWBALANCE
mark3jac080sc.mtx,36609,36609,227955,0.000170088,64,0.0432128,0.0267264,0.19456,0.423526,0.15104,0.0577536,0.036352,1,SEQREDUCE_ROWBALANCE
plsk1919.mtx,1919,1919,4831,0.00131186,64,0.0169984,0.0044032,0.012288,0.0177152,0.009728,0.0058368,0.0114688,1,SEQREDUCE_ROWBALANCE
west0479.mtx,479,479,1910,0.00832458,64,0.016384,0.0045056,0.0059392,0.0069632,0.0075776,0.004608,0.0106496,1,SEQREDUCE_ROWBALANCE
PFlow_742.mtx,742793,742793,18940627,3.43288e-05,64,1.86798,1.27007,6.3146,25.0294,9.02779,1.15917,2.4917,5,ROWCACHING_ROWBALANCE
adder_dcop_44.mtx,1813,1813,11245,0.00342108,64,0.01792,0.0647168,0.0247808,0.0216064,0.0120832,0.061952,0.0131072,4,PARREDUCE_NNZBALANCE
raefsky2.mtx,3242,3242,294276,0.0279981,64,0.0339968,0.0211968,0.05632,0.11305,0.102298,0.0216064,0.0375808,1,SEQREDUCE_ROWBALANCE
c-52.mtx,23948,23948,113332,0.000197612,64,0.0300032,0.0167936,0.114893,0.242893,0.0827392,0.0287744,0.0238592,1,SEQREDUCE_ROWBALANCE
CAG_mat364.mtx,364,364,13585,0.102531,64,0.0165888,0.0073728,0.0084992,0.0106496,0.0110592,0.0069632,0.0176128,5,ROWCACHING_ROWBALANCE
ibm32.mtx,32,32,126,0.123047,64,0.0144384,0.0039936,0.0037888,0.0044032,0.00512,0.0038912,0.0079872,2,PARREDUCE_ROWBALANCE
TSOPF_RS_b39_c30.mtx,60098,60098,1079986,0.000299019,64,0.123904,0.0874496,0.514253,1.40012,0.544256,0.0950272,0.150938,1,SEQREDUCE_ROWBALANCE
Trec12.mtx,551,2726,151219,0.100677,64,0.0242688,0.0292864,0.0321536,0.031232,0.0586752,0.0228352,0.0750592,5,ROWCACHING_ROWBALANCE
lhr04c.mtx,4101,4101,82682,0.00491622,64,0.0223232,0.013824,0.03328,0.0886784,0.0386048,0.0136192,0.0164864,5,ROWCACHING_ROWBALANCE
tols1090.mtx,1090,1090,3546,0.0029846,64,0.0198656,0.0083968,0.009216,0.0118784,0.0090112,0.0080896,0.0131072,5,ROWCACHING_ROWBALANCE
gre_512.mtx,512,512,2192,0.00836182,64,0.0160768,0.0039936,0.0060416,0.0072704,0.0067584,0.0048128,0.0109568,1,SEQREDUCE_ROWBALANCE
minnesota.mtx,2642,2642,3303,0.000473198,64,0.0183296,0.0043008,0.0147456,0.0210944,0.0099328,0.0059392,0.0119808,1,SEQREDUCE_ROWBALANCE
mk12-b3.mtx,51975,13860,207900,0.0002886,64,0.045056,0.0244736,0.255488,0.501965,0.170086,0.0786432,0.0321536,1,SEQREDUCE_ROWBALANCE
can_73.mtx,73,73,225,0.0422218,64,0.0151552,0.0038912,0.0039936,0.0044032,0.0055296,0.0039936,0.0084992,1,SEQREDUCE_ROWBALANCE
bcsstm05.mtx,153,153,153,0.00653595,64,0.0182272,0.0033792,0.0041984,0.004608,0.0064512,0.0039936,0.0125952,1,SEQREDUCE_ROWBALANCE
nlpkkt80.mtx,1062400,1062400,14883536,1.31865e-05,64,1.61219,1.18917,7.64539,23.0099,8.51712,1.09179,2.4279,5,ROWCACHING_ROWBALANCE
fs_541_2.mtx,541,541,4285,0.0146405,64,0.0160768,0.0045056,0.0063488,0.0088064,0.0075776,0.0047104,0.0118784,1,SEQREDUCE_ROWBALANCE
lhr11c.mtx,10964,10964,233741,0.00194445,64,0.0342016,0.0229376,0.0830464,0.256717,0.100454,0.0264192,0.0320512,1,SEQREDUCE_ROWBALANCE
mk9-b3.mtx,945,1260,3780,0.0031746,64,0.016384,0.0038912,0.0082944,0.0111616,0.0082944,0.0053248,0.0116736,1,SEQREDUCE_ROWBALANCE
fe_body.mtx,45087,45087,163734,8.05446e-05,64,0.0392192,0.0206848,0.195482,0.418509,0.133837,0.0397312,0.0273408,1,SEQREDUCE_ROWBALANCE
barth5.mtx,15606,15606,61484,0.000252452,64,0.0233472,0.0100352,0.0717824,0.147251,0.0500736,0.017408,0.0164864,1,SEQREDUCE_ROWBALANCE
shar_te2-b2.mtx,200200,17160,600600,0.000174825,64,0.145101,0.160666,1.45572,1.88539,0.631706,0.294707,0.131072,6,ROWCACHING_NNZBALANCE
yeast.mtx,2361,2361,7182,0.00128841,64,0.0180224,0.0069632,0.0135168,0.0222208,0.0103424,0.0072704,0.0123904,1,SEQREDUCE_ROWBALANCE
degreen.mtx,1200611,1200611,38259877,2.65423e-05,64,4.79631,3.11706,13.4978,50.2122,19.17,2.94216,7.48851,5,ROWCACHING_ROWBALANCE
GL6_D_7.mtx,636,470,5378,0.0179914,64,0.0164864,0.0047104,0.0070656,0.0101376,0.00768,0.0047104,0.011776,1,SEQREDUCE_ROWBALANCE
c8_mat11_I.mtx,4562,5761,2462970,0.0937143,64,0.173568,0.180838,0.362803,0.359219,0.755712,0.162099,0.319795,5,ROWCACHING_ROWBALANCE
fv3.mtx,9801,9801,48413,0.000503989,64,0.019968,0.0074752,0.0473088,0.10025,0.0350208,0.0124928,0.013824,1,SEQREDUCE_ROWBALANCE
s3rmt3m3.mtx,5357,5357,106526,0.00371204,64,0.0216064,0.011776,0.0385024,0.115712,0.0472064,0.0137216,0.0173056,1,SEQREDUCE_ROWBALANCE
TF19.mtx,241029,317955,4370721,5.70319e-05,64,0.651674,0.441856,2.19996,6.00351,2.37322,0.435507,0.882688,5,ROWCACHING_ROWBALANCE
pores_3.mtx,532,532,3474,0.0122746,64,0.0151552,0.004096,0.0062464,0.008192,0.007168,0.004608,0.0103424,1,SEQREDUCE_ROWBALANCE
lpi_cplex2.mtx,224,378,1215,0.0143495,64,0.0162816,0.009216,0.0058368,0.0055296,0.0069632,0.0084992,0.011776,3,SEQREDUCE_NNZBALANCE
adder_dcop_22.mtx,1813,1813,11246,0.00342139,64,0.0182272,0.064512,0.0248832,0.0217088,0.0118784,0.061952,0.013312,4,PARREDUCE_NNZBALANCE
bcsstk35.mtx,30237,30237,740200,0.000809602,64,0.070656,0.0447488,0.215245,0.825446,0.300339,0.0504832,0.0789504,1,SEQREDUCE_ROWBALANCE
cz10228.mtx,10228,10228,102876,0.000983406,64,0.0236544,0.011776,0.0607232,0.146842,0.0557056,0.0185344,0.0177152,1,SEQREDUCE_ROWBALANCE
b2_ss.mtx,1089,1089,4228,0.00356516,64,0.0166912,0.004608,0.0091136,0.0121856,0.008704,0.0052224,0.0111616,1,SEQREDUCE_ROWBALANCE
jagmesh5.mtx,1180,1180,4465,0.00320669,64,0.0156672,0.0044032,0.008704,0.0129024,0.008704,0.00512,0.01024,1,SEQREDUCE_ROWBALANCE
jan99jac060.mtx,20614,20614,127182,0.000299296,64,0.0318464,0.0169984,0.109875,0.233984,0.0831488,0.0355328,0.0243712,1,SEQREDUCE_ROWBALANCE
can_187.mtx,187,187,839,0.0239927,64,0.0139264,0.0038912,0.0043008,0.0050176,0.0059392,0.004096,0.0096256,1,SEQREDUCE_ROWBALANCE
rgg_n_2_19_s0.mtx,524288,524288,3269766,1.18953e-05,64,0.513843,0.439808,3.24567,6.69133,2.35069,0.481075,0.707584,1,SEQREDUCE_ROWBALANCE
GD98_b.mtx,121,121,207,0.0141384,64,0.0173056,0.0038912,0.0041984,0.0047104,0.0064512,0.004096,0.0111616,1,SEQREDUCE_ROWBALANCE
CO.mtx,221119,221119,3943588,8.06565e-05,64,0.497152,0.310682,1.76548,5.32193,2.05251,0.339149,0.653722,1,SEQREDUCE_ROWBALANCE
12month1.mtx,12471,872622,22624727,0.00207901,64,3.29728,9.11401,4.19533,4.55485,7.98597,8.18923,4.43167,0,CuSparse
G48.mtx,3000,3000,6000,0.000666667,64,0.0178176,0.0041984,0.0161792,0.0253952,0.0111616,0.0060416,0.0118784,1,SEQREDUCE_ROWBALANCE
plskz362.mtx,362,362,880,0.0067153,64,0.015872,0.004096,0.0050176,0.0055296,0.006656,0.004096,0.0100352,1,SEQREDUCE_ROWBALANCE
scfxm1-2r.mtx,37980,65943,221388,8.83956e-05,64,0.05632,0.0464896,0.259686,0.454861,0.159539,0.0628736,0.0422912,6,ROWCACHING_NNZBALANCE
p010.mtx,10090,19090,118000,0.000612611,64,0.024576,0.0623616,0.0633856,0.207462,0.0584704,0.068608,0.0228352,6,ROWCACHING_NNZBALANCE
barrier2-2.mtx,113076,113076,3805068,0.000297592,64,0.474829,0.88576,1.27887,2.87488,1.80224,0.697549,0.628634,0,CuSparse
TF12.mtx,488,552,4231,0.0157067,64,0.016384,0.0047104,0.0064512,0.0084992,0.00768,0.0048128,0.0115712,1,SEQREDUCE_ROWBALANCE
torsion1.mtx,40000,40000,118804,7.42525e-05,64,0.034304,0.0178176,0.175514,0.347136,0.11008,0.0407552,0.025088,1,SEQREDUCE_ROWBALANCE
lpi_forest6.mtx,66,131,246,0.0284525,64,0.0149504,0.0041984,0.004096,0.0045056,0.0055296,0.004096,0.0098304,2,PARREDUCE_ROWBALANCE
t3dh_a.mtx,79171,79171,2215638,0.000353481,64,0.247603,0.154214,0.70953,2.56338,0.97536,0.14039,0.30505,5,ROWCACHING_ROWBALANCE
cont11_l.mtx,1468599,1961394,5382999,1.86877e-06,64,1.2715,1.4846,11.5693,15.7112,5.46857,2.14548,1.82139,0,CuSparse
will199.mtx,199,199,701,0.0177016,64,0.0157696,0.0037888,0.0043008,0.0049152,0.006656,0.0039936,0.0103424,1,SEQREDUCE_ROWBALANCE
plantstexture_10NN.mtx,1599,1599,10602,0.00414659,64,0.0172032,0.0053248,0.0114688,0.019968,0.0105472,0.005632,0.0130048,1,SEQREDUCE_ROWBALANCE
fpga_dcop_05.mtx,1220,1220,5852,0.00393174,64,0.0195584,0.0054272,0.0100352,0.0144384,0.0095232,0.006656,0.0131072,1,SEQREDUCE_ROWBALANCE
ex9.mtx,3363,3363,51417,0.00454625,64,0.018432,0.0075776,0.0231424,0.0606208,0.0269312,0.0077824,0.0120832,1,SEQREDUCE_ROWBALANCE
bcsstk10.mtx,1086,1086,11578,0.00981689,64,0.0162816,0.0055296,0.009216,0.0171008,0.0101376,0.0049152,0.0113664,5,ROWCACHING_ROWBALANCE
cat_ears_3_4.mtx,5226,13271,39592,0.000570866,64,0.0195584,0.0072704,0.0309248,0.0644096,0.0258048,0.0113664,0.013824,1,SEQREDUCE_ROWBALANCE
helm3d01.mtx,32226,32226,230335,0.000221793,64,0.0388096,0.0205824,0.150426,0.395878,0.136806,0.0254976,0.037888,1,SEQREDUCE_ROWBALANCE
Chebyshev4.mtx,68121,68121,5377761,0.00115888,64,0.628019,7.4326,2.10278,4.3649,4.02883,4.32671,0.708813,0,CuSparse
graphics.mtx,29493,11822,117954,0.000338301,64,0.0316416,0.0150528,0.146944,0.281907,0.0939008,0.0459776,0.0222208,1,SEQREDUCE_ROWBALANCE
mhd1280a.mtx,1280,1280,47906,0.0292395,64,0.0259072,2.24041,0.19415,0.148992,0.116941,1.23279,0.0208896,6,ROWCACHING_NNZBALANCE
conf5_0-4x4-10.mtx,3072,3072,119808,0.0126953,64,0.0457728,3.80764,0.484864,0.362496,0.292557,3.11142,0.03584,6,ROWCACHING_NNZBALANCE
Fashion_MNIST_norm_10NN.mtx,10000,10000,79152,0.00079152,64,0.0217088,0.011776,0.0512,0.125952,0.046592,0.0145408,0.0165888,1,SEQREDUCE_ROWBALANCE
lp_nug12.mtx,3192,8856,38304,0.00135501,64,0.0180224,0.0064512,0.0218112,0.0500736,0.022528,0.0084992,0.013824,1,SEQREDUCE_ROWBALANCE
cage8.mtx,1015,1015,11003,0.0106802,64,0.0166912,0.0049152,0.0094208,0.0162816,0.01024,0.0053248,0.0120832,1,SEQREDUCE_ROWBALANCE
mixtank_new.mtx,29957,29957,1995041,0.00222308,64,0.187187,0.12288,0.453939,0.928461,0.769024,0.109875,0.252518,5,ROWCACHING_ROWBALANCE
